ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
ITEM: ATOMS id mol type x y z 
1 1 1 29.7083 85.1448 4.15337 
2 1 1 30.5118 85.6109 3.67862 
3 1 1 30.3021 86.5052 3.98048 
4 1 1 29.5657 86.1131 4.55234 
5 1 1 30.2975 86.1531 5.1774 
6 1 1 30.9719 86.8412 5.40536 
7 1 1 30.4901 87.6944 5.19775 
8 1 1 29.9603 88.4634 4.89261 
9 1 1 29.7385 88.4792 3.93662 
10 1 1 29.4935 88.9403 3.00923 
11 1 1 29.8716 88.8193 2.19933 
12 1 1 29.503 87.9102 2.3001 
13 1 1 30.5024 88.0093 1.99112 
14 1 1 30.394 87.5306 1.19222 
15 1 1 29.4438 87.9812 0.95683 
16 1 1 28.606 87.5552 1.08512 
17 1 1 28.1403 88.1668 1.67909 
18 1 1 27.2217 87.7714 2.00145 
19 1 1 27.0544 88.6874 2.24415 
20 1 1 27.6837 88.2643 2.7912 
21 1 1 27.6431 88.3341 3.72979 
22 1 1 28.0691 87.4914 4.01087 
23 1 1 27.8272 87.8726 4.84987 
24 1 1 27.1686 88.5289 4.75366 
25 1 1 26.5459 88.5837 5.4127 
26 1 1 25.9516 89.1023 5.84673 
27 1 1 25.3132 88.7905 6.42938 
28 1 1 25.0369 87.8744 6.50553 
29 1 1 25.0881 87.2247 5.70072 
30 1 1 25.2363 87.9664 5.05231 
31 1 1 24.4609 87.6039 4.54497 
32 1 1 23.5836 87.4248 4.82207 
33 1 1 22.8217 87.3206 5.63645 
34 1 1 22.2097 86.5418 5.71175 
35 1 1 21.9703 86.7003 4.78393 
36 1 1 22.5951 86.759 4.12121 
37 1 1 21.9427 87.2583 3.66286 
38 1 1 21.9256 86.7136 2.84617 
39 1 1 22.1737 87.3992 2.20378 
40 1 1 22.9621 87.9596 2.06193 
41 1 1 22.348 88.6599 2.21286 
42 1 1 21.8073 88.9724 3.06377 
43 1 1 21.053 89.2032 3.62851 
44 1 1 20.1925 88.6829 3.26862 
45 1 1 20.3389 88.1899 2.45511 
46 1 1 19.6234 87.4819 2.40736 
47 1 1 18.7523 87.758 1.95742 
48 1 1 18.1229 87.6363 1.28455 
49 1 1 18.3039 88.5243 0.94803 
50 1 1 17.7686 87.9295 0.373764 
51 1 1 17.1557 87.3976 0.843584 
52 1 1 17.0387 87.907 1.69974 
53 1 1 16.4465 88.4654 1.2514 
54 1 1 16.198 88.3668 2.2282 
55 1 1 16.0677 89.3437 2.10611 
56 1 1 16.1687 90.1729 1.68 
57 1 1 16.9652 89.9521 2.10074 
58 1 1 17.4781 89.1266 2.06693 
59 1 1 17.7135 89.3753 1.12569 
60 1 1 16.866 89.2334 0.331445 
61 1 1 16.1859 89.857 0.68014 
62 1 1 15.7166 90.2371 99.8739 
63 1 1 14.9882 90.6317 99.3408 
64 1 1 15.0082 89.7499 98.9687 
65 1 1 15.1605 88.7206 98.9845 
66 1 1 15.8137 89.3241 98.6184 
67 1 1 16.1769 89.6838 97.7417 
68 1 1 15.5279 90.0231 97.1637 
69 1 1 15.9774 90.4187 96.4587 
70 1 1 16.185 91.1692 97.0745 
71 1 1 15.8139 91.5978 97.8724 
72 1 1 16.7147 92.0457 97.9832 
73 1 1 17.2235 91.9117 98.7389 
74 1 1 17.4065 92.8657 98.4999 
75 1 1 17.1815 93.647 97.9334 
76 1 1 16.3993 94.2949 97.9898 
77 1 1 16.2509 95.1082 98.6459 
78 1 1 16.6182 95.6348 97.7866 
79 1 1 16.0973 96.1247 97.1889 
80 1 1 15.139 96.2696 97.3311 
81 1 1 15.2248 96.6991 98.2127 
82 1 1 14.3652 96.1964 98.2352 
83 1 1 13.6785 95.5628 98.4337 
84 1 1 12.7947 95.0528 98.5596 
85 1 1 12.5087 95.9474 98.46 
86 1 1 12.7911 96.7101 99.0578 
87 1 1 12.8525 96.3774 99.9856 
88 1 1 13.5591 95.723 99.7288 
89 1 1 13.6971 95.7725 0.803514 
90 1 1 14.2296 96.3993 0.403331 
91 1 1 14.0562 97.3687 0.226239 
92 1 1 14.3561 98.1689 0.650857 
93 1 1 13.9478 98.759 1.34231 
94 1 1 13.6817 99.3411 1.98761 
95 1 1 13.7285 98.8973 2.84223 
96 1 1 14.6613 99.1426 2.81953 
97 1 1 15.2462 98.4886 2.53452 
98 1 1 15.7926 99.188 2.8872 
99 1 1 16.2689 99.9305 2.5448 
100 1 1 17.0048 99.4181 2.93825 
ITEM: TIMESTEP
870000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 29.4924 84.4432 98.8323 
2 1 1 30.2885 85.0244 99.1077 
3 1 1 30.8408 85.437 99.8985 
4 1 1 29.938 85.4068 0.0439925 
5 1 1 29.0216 85.0251 0.366624 
6 1 1 29.0966 85.6235 1.18157 
7 1 1 28.6795 86.481 0.936896 
8 1 1 28.8197 87.3562 0.522574 
9 1 1 29.2658 88.0475 0.947109 
10 1 1 28.7402 88.859 0.761448 
11 1 1 27.7611 88.7838 0.959219 
12 1 1 27.2104 89.1576 1.70181 
13 1 1 28.0153 89.7262 2.03539 
14 1 1 27.902 90.6431 2.26472 
15 1 1 26.9566 90.9239 2.5863 
16 1 1 26.1206 90.2287 2.38167 
17 1 1 25.9291 90.4173 3.30634 
18 1 1 25.0668 90.5975 3.45434 
19 1 1 25.0325 91.4855 3.8817 
20 1 1 24.5043 92.2911 3.43915 
21 1 1 23.9075 92.2703 4.27765 
22 1 1 24.2272 92.365 5.12618 
23 1 1 25.1284 92.1352 4.98798 
24 1 1 25.1741 91.5786 5.72962 
25 1 1 24.231 91.607 6.05652 
26 1 1 24.7037 91.4308 6.80647 
27 1 1 24.1762 92.1439 7.20662 
28 1 1 23.9313 92.7848 7.94701 
29 1 1 22.9865 92.889 7.84394 
30 1 1 22.3905 92.755 7.03357 
31 1 1 21.8141 93.2112 6.34647 
32 1 1 21.814 92.2322 6.29023 
33 1 1 22.3672 92.3538 5.53425 
34 1 1 21.9156 91.599 5.12589 
35 1 1 21.2077 91.7522 4.57963 
36 1 1 20.3316 91.6044 4.8707 
37 1 1 19.6116 91.2285 5.61626 
38 1 1 19.4722 92.0708 5.10138 
39 1 1 20.0524 93.0052 5.04426 
40 1 1 20.7833 93.5962 4.85927 
41 1 1 21.519 94.2493 4.79313 
42 1 1 22.025 94.6789 4.09057 
43 1 1 22.7014 94.7136 3.26583 
44 1 1 23.5224 95.0737 3.27257 
45 1 1 23.3802 96.1037 3.17891 
46 1 1 23.2483 96.8517 2.56736 
47 1 1 22.4468 96.7558 2.05139 
48 1 1 22.0538 95.9809 2.31186 
49 1 1 21.6328 95.6148 1.42171 
50 1 1 21.9165 95.119 0.573842 
51 1 1 21.24 94.4 0.748648 
52 1 1 21.0192 93.4716 0.799599 
53 1 1 21.5102 93.2697 0.0635291 
54 1 1 21.0635 92.5254 99.5722 
55 1 1 21.4222 92.6979 98.7148 
56 1 1 21.1745 93.5178 98.1563 
57 1 1 20.308 93.9885 97.9157 
58 1 1 20.1495 93.3605 98.5967 
59 1 1 19.2207 93.6805 98.6272 
60 1 1 18.2508 93.6854 98.8915 
61 1 1 18.4431 92.7381 98.9148 
62 1 1 18.8567 92.0282 98.3797 
63 1 1 18.0937 91.5453 98.7144 
64 1 1 17.1501 91.6369 98.6083 
65 1 1 17.161 92.3429 99.2093 
66 1 1 17.2816 91.9304 0.0474107 
67 1 1 17.1383 90.9374 99.9307 
68 1 1 17.1524 90.0487 99.5248 
69 1 1 16.7668 90.655 98.9265 
70 1 1 16.1839 90.173 99.4494 
71 1 1 15.2437 90.223 99.1306 
72 1 1 14.7271 90.5233 99.9098 
73 1 1 13.7711 90.4345 0.0155551 
74 1 1 14.0251 91.3371 99.7437 
75 1 1 13.4898 90.8039 99.1016 
76 1 1 13.518 89.9812 98.4777 
77 1 1 14.3599 89.8551 97.953 
78 1 1 14.1007 90.6427 97.397 
79 1 1 13.867 91.0926 96.5221 
80 1 1 13.7729 92.0735 96.7407 
81 1 1 13.7607 93.0214 96.8768 
82 1 1 14.8441 92.9909 96.6206 
83 1 1 14.6051 93.9487 96.7611 
84 1 1 15.2819 94.5419 96.3578 
85 1 1 14.9089 95.4517 96.2945 
86 1 1 14.9667 96.0942 95.6248 
87 1 1 15.4217 96.9102 95.7973 
88 1 1 16.2684 96.7102 95.2385 
89 1 1 16.3195 95.8329 95.694 
90 1 1 16.8639 94.9444 95.7052 
91 1 1 17.1984 94.2887 95.0397 
92 1 1 17.6347 95.0608 94.7319 
93 1 1 18.188 95.6868 95.302 
94 1 1 17.5937 95.823 96.143 
95 1 1 18.4459 96.1349 96.5423 
96 1 1 18.4915 96.8138 97.2113 
97 1 1 18.1058 96.0881 97.8578 
98 1 1 17.5082 95.6378 98.4416 
99 1 1 17.858 95.6667 99.3961 
100 1 1 17.844 94.8046 99.0859 
ITEM: TIMESTEP
880000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 33.1999 92.8231 1.98322 
2 1 1 33.1454 92.1238 1.281 
3 1 1 32.3228 92.6257 1.03384 
4 1 1 32.1849 93.5968 1.47098 
5 1 1 31.2642 93.6017 1.68636 
6 1 1 31.5156 92.6162 1.78988 
7 1 1 31.3555 91.7579 2.1217 
8 1 1 30.8432 92.0012 3.05248 
9 1 1 30.4333 91.4118 3.83908 
10 1 1 29.8078 90.7625 3.9641 
11 1 1 29.0088 91.2572 4.19297 
12 1 1 28.2281 91.8768 4.09171 
13 1 1 28.1744 91.9936 3.12786 
14 1 1 27.5597 92.7361 3.29724 
15 1 1 27.3496 93.4897 3.89406 
16 1 1 26.9554 93.8981 4.62486 
17 1 1 26.5321 93.0112 4.58314 
18 1 1 26.9869 92.3397 4.05421 
19 1 1 26.7812 92.2124 2.99225 
20 1 1 25.873 92.2875 3.261 
21 1 1 25.2996 92.9584 2.90338 
22 1 1 24.8417 93.5892 3.50338 
23 1 1 25.221 93.3584 4.32439 
24 1 1 24.6427 93.2168 5.09669 
25 1 1 24.6 93.9434 5.82082 
26 1 1 24.6553 94.1936 6.71249 
27 1 1 25.6262 94.6154 6.62035 
28 1 1 26.4153 95.1413 6.3364 
29 1 1 26.9051 95.5438 5.63485 
30 1 1 27.5765 96.1468 5.31756 
31 1 1 27.5057 96.9539 4.80699 
32 1 1 27.5885 98.0362 4.72767 
33 1 1 26.609 98.006 4.86473 
34 1 1 25.8558 97.5531 4.81425 
35 1 1 25.4257 96.7757 4.38638 
36 1 1 24.6287 96.7696 3.93177 
37 1 1 24.4016 96.1979 3.07626 
38 1 1 24.6323 95.2432 2.90617 
39 1 1 24.3074 94.7715 3.79879 
40 1 1 23.5734 94.4122 4.2987 
41 1 1 23.0173 93.7371 4.70277 
42 1 1 23.1435 93.4743 3.83207 
43 1 1 22.2511 93.8693 3.74217 
44 1 1 21.8248 93.0304 3.79411 
45 1 1 21.6789 92.3314 4.46576 
46 1 1 21.4486 91.8976 3.52475 
47 1 1 20.7063 92.4375 3.79463 
48 1 1 20.7802 93.1034 3.07458 
49 1 1 21.3244 93.286 2.33202 
50 1 1 21.6236 93.5108 1.51647 
51 1 1 21.9958 93.21 0.653211 
52 1 1 22.6553 92.9241 0.0201309 
53 1 1 22.1868 92.0426 0.218434 
54 1 1 21.7317 91.4163 0.790032 
55 1 1 21.1543 90.8199 0.415535 
56 1 1 21.4295 89.9677 0.167146 
57 1 1 20.7798 89.4713 99.821 
58 1 1 21.446 88.8468 99.5507 
59 1 1 21.9199 88.173 99.0316 
60 1 1 22.4479 88.7861 98.5964 
61 1 1 22.1271 88.6865 97.7561 
62 1 1 22.6506 89.451 97.7368 
63 1 1 21.8961 89.6466 97.1314 
64 1 1 21.0236 89.7163 97.595 
65 1 1 20.2824 89.4652 98.3477 
66 1 1 20.0287 89.8872 97.4862 
67 1 1 19.9706 90.6807 96.8539 
68 1 1 19.0843 90.5995 97.1947 
69 1 1 18.2035 90.8666 97.2906 
70 1 1 18.3785 89.9066 97.4427 
71 1 1 17.6133 89.5191 98.0536 
72 1 1 17.8864 88.5611 98.3472 
73 1 1 18.1048 89.3437 98.9687 
74 1 1 17.8609 90.1343 99.5588 
75 1 1 18.4973 90.7295 0.163776 
76 1 1 19.0055 91.3863 99.638 
77 1 1 18.767 91.9034 98.8736 
78 1 1 19.5088 92.3228 98.454 
79 1 1 19.2917 91.5315 98.1031 
80 1 1 19.4832 92.1322 97.3075 
81 1 1 18.7574 91.7908 96.6611 
82 1 1 18.7207 92.6592 96.2868 
83 1 1 18.2345 93.0161 95.4738 
84 1 1 19.0934 93.5635 95.4655 
85 1 1 19.0234 94.1419 94.7044 
86 1 1 18.2442 94.6731 95.3222 
87 1 1 18.5969 95.2175 96.0167 
88 1 1 18.7578 96.2489 96.0958 
89 1 1 19.4987 96.7966 95.726 
90 1 1 19.8743 97.5598 96.2273 
91 1 1 20.4417 98.0745 95.5591 
92 1 1 20.0069 98.9098 95.9726 
93 1 1 19.1513 99.2601 95.9461 
94 1 1 19.4994 99.2777 96.8172 
95 1 1 20.1053 99.5328 97.4747 
96 1 1 20.3234 0.237793 98.0857 
97 1 1 20.279 1.10477 97.697 
98 1 1 20.0578 1.29498 96.7196 
99 1 1 19.2455 1.23924 96.1137 
100 1 1 19.1884 2.04277 95.5601 
ITEM: TIMESTEP
890000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 27.7271 93.37 1.50191 
2 1 1 28.4803 93.5667 2.02718 
3 1 1 29.3035 93.0599 1.9103 
4 1 1 28.9713 92.1128 1.82169 
5 1 1 28.5403 91.5536 2.53007 
6 1 1 27.7382 92.1229 2.93594 
7 1 1 26.7313 92.0679 2.94849 
8 1 1 25.8786 91.9005 3.19183 
9 1 1 26.1179 91.4263 2.35624 
10 1 1 25.6159 90.7915 1.88406 
11 1 1 25.9132 89.9149 2.03965 
12 1 1 26.6251 89.3695 2.38041 
13 1 1 27.0104 89.5551 3.2552 
14 1 1 26.8715 89.7862 4.29027 
15 1 1 27.5918 89.3656 4.78245 
16 1 1 28.0836 90.0052 4.2046 
17 1 1 27.626 90.8116 4.53895 
18 1 1 27.5435 91.6653 4.24213 
19 1 1 27.8968 92.5188 3.89216 
20 1 1 27.9223 92.8776 4.69781 
21 1 1 28.8809 93.2911 4.52721 
22 1 1 29.5994 92.6768 4.57457 
23 1 1 30.5595 92.5171 4.75307 
24 1 1 30.7314 91.7165 5.24734 
25 1 1 29.9652 91.6106 4.71884 
26 1 1 29.1562 91.4704 5.06963 
27 1 1 28.4708 91.9047 5.71623 
28 1 1 28.6094 92.8118 5.85649 
29 1 1 27.6072 93.0337 5.95901 
30 1 1 26.5521 92.6255 5.93926 
31 1 1 26.2037 93.5047 5.6569 
32 1 1 25.5807 94.1619 5.24891 
33 1 1 25.3503 94.7408 4.5415 
34 1 1 25.8019 95.5547 4.60803 
35 1 1 26.4068 95.3303 3.88499 
36 1 1 27.1569 96.0488 3.7201 
37 1 1 27.635 95.9344 4.59095 
38 1 1 28.1356 96.6352 4.15033 
39 1 1 28.6014 96.5813 3.296 
40 1 1 28.1545 95.8201 2.66306 
41 1 1 28.6037 95.3768 1.80841 
42 1 1 28.9658 94.4786 1.78553 
43 1 1 29.2519 93.991 1.02368 
44 1 1 28.7186 94.7128 0.881114 
45 1 1 28.1557 95.062 0.0261124 
46 1 1 27.6722 95.2452 99.1742 
47 1 1 27.1127 94.8317 98.5195 
48 1 1 27.0093 93.7697 98.8438 
49 1 1 26.3097 94.0643 99.4394 
50 1 1 25.8143 94.2766 98.621 
51 1 1 26.0888 95.3271 98.2961 
52 1 1 25.3715 94.7829 97.7303 
53 1 1 25.0322 94.0658 97.1891 
54 1 1 25.0498 94.84 96.5409 
55 1 1 24.151 94.5767 96.3078 
56 1 1 23.5002 93.7998 96.2637 
57 1 1 23.1967 93.6226 95.3376 
58 1 1 23.61 93.813 94.4115 
59 1 1 23.8124 93.1732 93.7079 
60 1 1 22.8258 93.1813 93.4338 
61 1 1 22.2431 92.5552 92.7582 
62 1 1 21.867 91.7353 92.5007 
63 1 1 21.168 91.8316 91.9434 
64 1 1 21.2615 92.7082 92.381 
65 1 1 20.4112 92.2502 92.7393 
66 1 1 19.9754 92.2565 91.9227 
67 1 1 19.0136 92.2852 91.7268 
68 1 1 18.1089 92.345 92.082 
69 1 1 17.9926 93.0423 92.8147 
70 1 1 17.2878 93.7532 92.8255 
71 1 1 17.5893 94.6307 93.1566 
72 1 1 17.8186 95.5257 93.521 
73 1 1 17.5538 96.5265 93.5743 
74 1 1 16.9001 95.8483 94.0811 
75 1 1 16.0804 95.4665 93.715 
76 1 1 15.9556 94.6542 93.3308 
77 1 1 15.4126 94.175 94.0357 
78 1 1 15.3113 93.3092 93.693 
79 1 1 16.26 93.132 93.3311 
80 1 1 15.6523 92.9282 92.5744 
81 1 1 14.7577 93.2046 92.7459 
82 1 1 14.6807 93.9011 92.0546 
83 1 1 14.8663 93.5369 91.209 
84 1 1 15.2422 93.7217 90.3168 
85 1 1 15.6064 93.7244 89.3912 
86 1 1 15.5961 94.5271 88.7711 
87 1 1 16.3622 95.1911 88.7408 
88 1 1 17.0138 95.7799 89.0369 
89 1 1 17.4446 96.492 88.5205 
90 1 1 17.7389 96.3801 89.4789 
91 1 1 17.2525 95.9974 90.1935 
92 1 1 18.181 95.952 90.3702 
93 1 1 17.7708 95.5369 91.1621 
94 1 1 16.8247 95.4196 91.2306 
95 1 1 16.2852 96.2135 91.4715 
96 1 1 16.4444 97.1399 91.7605 
97 1 1 17.4628 97.3743 91.9186 
98 1 1 18.0551 97.7349 91.1694 
99 1 1 18.8314 97.6751 91.8091 
100 1 1 19.0831 98.0918 92.7161 
ITEM: TIMESTEP
900000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 29.1096 88.2161 5.58726 
2 1 1 28.9929 88.9779 6.10561 
3 1 1 29.7803 88.554 6.77728 
4 1 1 29.8636 88.9554 7.74382 
5 1 1 29.9485 89.8317 7.37245 
6 1 1 30.3738 90.1569 8.31446 
7 1 1 30.1321 89.9869 9.33743 
8 1 1 29.6156 89.4307 8.90599 
9 1 1 29.3562 89.7405 9.89353 
10 1 1 28.892 90.1244 9.20522 
11 1 1 28.2272 90.9193 9.06972 
12 1 1 28.5383 90.8587 8.16821 
13 1 1 28.523 90.3227 7.29828 
14 1 1 27.9895 91.08 7.05056 
15 1 1 27.6804 90.39 6.46915 
16 1 1 27.221 89.6388 6.18769 
17 1 1 27.4858 89.1391 5.45483 
18 1 1 28.3571 89.4287 5.11274 
19 1 1 28.8259 89.941 4.35424 
20 1 1 28.6294 90.9101 4.09108 
21 1 1 29.1546 90.8964 4.87622 
22 1 1 29.1993 91.8416 4.84295 
23 1 1 28.1855 92.0399 4.48988 
24 1 1 28.3321 92.9593 4.23886 
25 1 1 29.0095 93.1344 3.55158 
26 1 1 29.9492 93.4571 3.60394 
27 1 1 29.8985 92.4714 3.67203 
28 1 1 29.2089 91.6845 3.64506 
29 1 1 29.2821 91.7697 2.65239 
30 1 1 29.4431 90.741 2.41309 
31 1 1 28.9831 89.9254 2.38256 
32 1 1 28.1575 89.6937 1.89132 
33 1 1 28.312 88.805 2.03459 
34 1 1 27.5758 88.1517 2.12074 
35 1 1 26.7611 87.9428 1.69661 
36 1 1 26.0266 87.9711 1.09922 
37 1 1 26.3947 88.8844 1.22138 
38 1 1 26.4545 89.7947 1.44781 
39 1 1 25.9649 90.6031 1.23767 
40 1 1 25.3249 90.1496 0.707211 
41 1 1 25.3437 91.0372 0.419362 
42 1 1 24.5611 90.6825 99.929 
43 1 1 24.7596 89.7243 99.8766 
44 1 1 25.2189 88.7783 99.7692 
45 1 1 25.1099 89.2635 98.9352 
46 1 1 24.9959 90.2306 98.8219 
47 1 1 24.2562 90.7704 98.8852 
48 1 1 23.6683 91.2262 98.2389 
49 1 1 23.9143 91.942 97.7324 
50 1 1 24.5304 92.7025 98.0343 
51 1 1 24.7599 93.6727 97.7394 
52 1 1 23.7839 93.8364 97.5363 
53 1 1 23.6925 94.0962 96.6329 
54 1 1 23.498 94.1884 95.7644 
55 1 1 23.4202 94.5123 94.7232 
56 1 1 23.0493 94.6928 93.8109 
57 1 1 22.3992 95.0361 94.4264 
58 1 1 22.0911 94.1539 94.7008 
59 1 1 21.4291 94.8626 94.8197 
60 1 1 21.024 95.2098 93.9954 
61 1 1 20.19 95.382 94.3872 
62 1 1 19.6851 95.9823 93.8269 
63 1 1 18.9096 96.6505 93.7845 
64 1 1 18.183 97.267 93.4176 
65 1 1 18.2221 96.4975 92.8097 
66 1 1 19.1637 96.5553 92.3317 
67 1 1 19.7309 96.3893 91.5759 
68 1 1 19.4861 97.3112 91.2397 
69 1 1 19.5148 96.8344 90.4324 
70 1 1 19.8184 97.0286 89.4852 
71 1 1 19.4955 95.9776 89.4171 
72 1 1 19.4599 95.7491 90.3102 
73 1 1 18.4529 95.8618 90.3526 
74 1 1 18.0991 96.6399 89.912 
75 1 1 17.2753 97.081 89.5747 
76 1 1 16.2365 96.9979 89.4513 
77 1 1 15.8313 97.1912 88.6229 
78 1 1 15.4241 96.2979 88.5034 
79 1 1 14.856 97.0012 88.0207 
80 1 1 14.2054 97.7174 88.393 
81 1 1 14.5734 98.5753 88.2338 
82 1 1 13.6527 98.5668 87.8504 
83 1 1 13.3774 97.8175 87.2626 
84 1 1 12.5162 97.3436 87.2218 
85 1 1 12.4206 97.6774 86.253 
86 1 1 12.0393 96.8752 86.3269 
87 1 1 12.6673 96.9358 85.6056 
88 1 1 12.4418 97.6077 85.0038 
89 1 1 11.9594 96.7962 84.5165 
90 1 1 12.0492 96.818 83.4807 
91 1 1 12.0706 97.4544 82.716 
92 1 1 12.9832 97.7155 82.3481 
93 1 1 13.6741 98.3555 82.6996 
94 1 1 14.4284 98.8153 82.3279 
95 1 1 14.6862 98.3134 83.077 
96 1 1 15.475 97.7768 83.1768 
97 1 1 16.3087 97.835 83.8747 
98 1 1 16.855 98.4659 83.444 
99 1 1 16.1519 99.0916 83.2333 
100 1 1 16.1356 99.163 82.2769 
ITEM: TIMESTEP
910000
ITEM: NUMBER OF ATOMS
100
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+02
ITEM: ATOMS id mol type x y z 
1 1 1 32.4653 86.2299 2.64065 
2 1 1 32.3469 87.0285 3.13331 
3 1 1 32.0906 87.9756 3.06861 
4 1 1 32.6722 88.4458 3.70115 
5 1 1 32.4029 89.266 3.41055 
6 1 1 32.603 89.886 4.16196 
7 1 1 33.1527 89.1816 4.63627 
8 1 1 34.15 89.311 4.82965 
9 1 1 34.8597 89.0829 4.28801 
10 1 1 35.7685 89.5747 4.14992 
11 1 1 36.501 90.0861 4.63255 
12 1 1 35.7202 90.5698 4.85486 
13 1 1 36.271 91.1195 5.32672 
14 1 1 35.7614 91.5395 6.02282 
15 1 1 35.1275 91.5287 5.29244 
16 1 1 34.2738 91.5797 5.83945 
17 1 1 34.1233 92.3827 5.36123 
18 1 1 33.4099 92.8238 5.66015 
19 1 1 32.8203 92.0589 5.43026 
20 1 1 32.5222 92.412 4.54947 
21 1 1 32.0925 91.7882 3.99367 
22 1 1 31.6482 91.3529 4.83823 
23 1 1 30.8599 91.234 5.37739 
24 1 1 29.8986 91.1443 5.16952 
25 1 1 29.9596 90.8026 4.26873 
26 1 1 29.9794 90.0444 3.72307 
27 1 1 29.5132 90.9232 3.40039 
28 1 1 30.0224 90.6748 2.57752 
29 1 1 29.9205 90.8215 1.65944 
30 1 1 29.8093 90.6447 0.675658 
31 1 1 30.6765 90.2572 0.765759 
32 1 1 30.15 89.4234 0.896348 
33 1 1 30.1147 88.8933 0.150933 
34 1 1 29.4276 88.8381 99.5171 
35 1 1 28.6844 89.3861 99.0691 
36 1 1 28.169 89.8787 98.4846 
37 1 1 27.3366 90.3759 98.228 
38 1 1 26.5862 89.887 97.9232 
39 1 1 26.4862 89.9033 98.9279 
40 1 1 25.5941 90.4001 98.9587 
41 1 1 24.5785 90.5525 99.1714 
42 1 1 24.9174 91.1329 98.5643 
43 1 1 24.816 91.9698 98.1189 
44 1 1 24.1392 91.3846 97.7832 
45 1 1 23.7819 92.321 97.8557 
46 1 1 24.045 92.968 97.198 
47 1 1 24.5425 93.2151 96.4712 
48 1 1 24.7851 92.6725 95.6918 
49 1 1 24.9042 93.4894 95.2473 
50 1 1 24.8225 93.6766 94.2548 
51 1 1 24.0698 93.5422 93.6429 
52 1 1 23.83 94.2164 94.2794 
53 1 1 24.2273 94.9079 93.8899 
54 1 1 24.0035 95.6142 93.2513 
55 1 1 23.75 96.3854 93.7916 
56 1 1 23.4592 97.1336 93.3212 
57 1 1 22.5674 97.0249 93.432 
58 1 1 22.6967 97.3243 92.5283 
59 1 1 22.6267 97.866 91.8236 
60 1 1 22.6446 97.5654 90.9453 
61 1 1 22.4773 96.713 90.5781 
62 1 1 21.5243 96.9688 90.4581 
63 1 1 21.295 96.3571 89.6319 
64 1 1 20.9242 95.45 89.7526 
65 1 1 21.4464 94.5732 89.7103 
66 1 1 21.8427 95.4923 89.4698 
67 1 1 21.4918 95.6276 88.6037 
68 1 1 21.7865 96.1278 87.7883 
69 1 1 20.8605 96.4506 87.6276 
70 1 1 20.3663 97.1348 87.2361 
71 1 1 20.0376 96.7145 86.3883 
72 1 1 19.058 96.782 86.6271 
73 1 1 18.294 96.757 87.1356 
74 1 1 18.5193 97.7745 87.0372 
75 1 1 18.6622 97.8594 88.0215 
76 1 1 18.4051 98.8325 87.9499 
77 1 1 17.7988 98.7959 87.2204 
78 1 1 18.0142 98.3474 86.4178 
79 1 1 17.5112 97.5537 86.4937 
80 1 1 16.5563 97.6137 86.2033 
81 1 1 16.0332 98.4326 86.1288 
82 1 1 15.6672 97.6626 85.5555 
83 1 1 14.8737 97.8521 84.9256 
84 1 1 13.7988 97.6987 85.0353 
85 1 1 13.5616 98.4109 85.6565 
86 1 1 13.7628 98.6554 84.6634 
87 1 1 12.9532 99.2479 84.7534 
88 1 1 12.3041 99.748 85.2558 
89 1 1 11.9635 98.8614 85.5496 
90 1 1 12.1429 97.9121 85.6481 
91 1 1 12.0614 96.9783 85.2918 
92 1 1 12.0105 96.7567 84.3333 
93 1 1 12.7478 96.5189 83.8275 
94 1 1 12.3552 96.1115 82.9515 
95 1 1 11.7901 96.9109 82.7399 
96 1 1 11.0983 96.2423 82.4294 
97 1 1 10.6624 96.7649 81.6889 
98 1 1 11.3191 96.246 81.1959 
99 1 1 11.9768 95.6787 81.3965 
100 1 1 12.5697 95.3028 80.6812 
ITEM: TIMESTEP
920000
ITEM: NUMBER OF ATOMS
100
